visit_id,customer_id,visit_duration,payment_method,order_date
822,598,24,cash,2023-01-29
823,902,56,credit_card,2023-01-29
824,72,20,credit_card,2023-01-29
825,749,53,cash,2023-01-29
826,255,59,cash,2023-01-29
827,671,25,credit_card,2023-01-29
828,793,31,credit_card,2023-01-29
829,614,31,cash,2023-01-29
830,109,3,credit_card,2023-01-29
831,233,54,credit_card,2023-01-29
832,574,12,cash,2023-01-29
833,952,23,credit_card,2023-01-29
834,101,20,credit_card,2023-01-29
835,100,31,credit_card,2023-01-29
836,824,32,credit_card,2023-01-29
837,215,44,credit_card,2023-01-29
838,171,4,cash,2023-01-29
839,705,19,cash,2023-01-29
840,278,36,cash,2023-01-29
841,749,52,credit_card,2023-01-30
842,318,22,cash,2023-01-30
843,908,50,credit_card,2023-01-30
844,340,40,credit_card,2023-01-30
845,847,2,credit_card,2023-01-30
846,140,54,credit_card,2023-01-30
847,781,18,cash,2023-01-30
848,228,45,cash,2023-01-30
849,415,4,credit_card,2023-01-30
850,237,52,credit_card,2023-01-30
851,620,43,credit_card,2023-01-31
852,37,33,credit_card,2023-01-31
853,31,55,credit_card,2023-01-31
854,403,28,cash,2023-01-31
855,83,12,credit_card,2023-01-31
856,596,33,credit_card,2023-01-31
857,381,52,cash,2023-01-31
858,889,56,cash,2023-01-31
859,243,37,credit_card,2023-01-31
860,661,39,credit_card,2023-01-31
861,692,45,cash,2023-01-31
862,411,22,credit_card,2023-01-31
863,328,2,cash,2023-01-31
864,971,56,cash,2023-01-31
865,10,49,credit_card,2023-01-31
866,229,22,cash,2023-01-31
867,255,22,cash,2023-01-31
868,154,45,cash,2023-01-31
869,102,41,credit_card,2023-01-31
870,71,12,credit_card,2023-01-31
871,311,53,credit_card,2023-01-31
872,564,46,credit_card,2023-01-31
873,369,33,credit_card,2023-01-31
874,413,32,cash,2023-02-01
875,76,17,credit_card,2023-02-01
876,450,29,cash,2023-02-01
877,928,47,cash,2023-02-01
878,970,3,cash,2023-02-01
879,542,30,cash,2023-02-01
880,348,41,cash,2023-02-01
881,481,9,cash,2023-02-01
882,849,35,cash,2023-02-01
883,747,16,credit_card,2023-02-01
884,370,53,cash,2023-02-01
885,594,31,cash,2023-02-01
886,501,18,credit_card,2023-02-01
887,262,18,credit_card,2023-02-01
888,38,7,credit_card,2023-02-01
889,646,54,cash,2023-02-01
890,167,5,cash,2023-02-01
891,448,41,credit_card,2023-02-01
892,930,43,cash,2023-02-01
893,734,17,credit_card,2023-02-01
894,686,15,credit_card,2023-02-01
895,646,13,cash,2023-02-01
896,919,51,credit_card,2023-02-01
897,747,37,cash,2023-02-01
898,72,5,cash,2023-02-01
899,465,50,cash,2023-02-01
900,234,19,credit_card,2023-02-02
901,48,33,cash,2023-02-02
902,210,40,credit_card,2023-02-02
903,212,51,cash,2023-02-02
904,945,10,credit_card,2023-02-02
905,922,28,credit_card,2023-02-02
906,117,42,credit_card,2023-02-03
907,754,1,credit_card,2023-02-03
908,59,42,cash,2023-02-03
909,718,51,cash,2023-02-03
910,438,20,cash,2023-02-03
911,661,21,credit_card,2023-02-03
912,79,31,credit_card,2023-02-03
913,998,50,credit_card,2023-02-03
914,943,49,credit_card,2023-02-03
915,804,10,cash,2023-02-03
916,924,54,cash,2023-02-03
917,79,48,cash,2023-02-03
918,276,17,cash,2023-02-03
919,952,23,cash,2023-02-03
920,489,25,credit_card,2023-02-03
921,141,21,credit_card,2023-02-03
922,584,42,cash,2023-02-03
923,727,34,credit_card,2023-02-03
924,543,38,credit_card,2023-02-03
925,463,46,credit_card,2023-02-03
926,585,58,credit_card,2023-02-03
927,785,52,cash,2023-02-03
928,921,52,credit_card,2023-02-03
929,886,55,cash,2023-02-04
930,837,1,cash,2023-02-04
931,634,22,credit_card,2023-02-04
932,65,32,credit_card,2023-02-04
933,286,24,credit_card,2023-02-04
934,181,36,credit_card,2023-02-04
935,811,45,credit_card,2023-02-04
936,298,60,credit_card,2023-02-04
937,119,6,cash,2023-02-04
938,68,58,cash,2023-02-04
939,78,35,credit_card,2023-02-04
940,54,51,credit_card,2023-02-04
941,864,27,cash,2023-02-04
942,68,55,credit_card,2023-02-04
943,142,58,cash,2023-02-04
944,100,46,cash,2023-02-04
945,56,52,credit_card,2023-02-06
946,310,18,cash,2023-02-06
947,867,59,credit_card,2023-02-06
948,481,46,cash,2023-02-06
949,371,39,cash,2023-02-06
950,246,17,credit_card,2023-02-06
951,532,28,credit_card,2023-02-06
952,815,22,cash,2023-02-06
953,852,49,credit_card,2023-02-06
954,501,11,credit_card,2023-02-06
955,309,55,cash,2023-02-06
956,582,56,cash,2023-02-06
957,589,17,credit_card,2023-02-06
958,261,53,cash,2023-02-06
959,242,19,cash,2023-02-06
960,170,52,credit_card,2023-02-06
961,157,39,cash,2023-02-06
962,14,40,cash,2023-02-06
963,298,49,cash,2023-02-06
964,549,25,credit_card,2023-02-06
965,462,6,cash,2023-02-07
966,947,38,cash,2023-02-07
967,130,13,cash,2023-02-07
968,30,58,credit_card,2023-02-07
969,64,14,credit_card,2023-02-07
970,529,26,cash,2023-02-07
971,384,9,credit_card,2023-02-07
972,969,1,credit_card,2023-02-07
973,994,34,credit_card,2023-02-07
974,584,16,credit_card,2023-02-07
975,183,27,cash,2023-02-07
976,709,40,cash,2023-02-07
977,987,52,cash,2023-02-08
978,697,17,credit_card,2023-02-08
979,731,14,credit_card,2023-02-08
980,26,19,cash,2023-02-08
981,534,55,cash,2023-02-08
982,595,8,credit_card,2023-02-08
983,672,57,credit_card,2023-02-08
984,461,34,cash,2023-02-08
985,731,49,cash,2023-02-08
986,457,30,cash,2023-02-08
987,18,25,cash,2023-02-08
988,313,58,cash,2023-02-08
989,174,28,cash,2023-02-08
990,343,27,credit_card,2023-02-08
991,639,47,cash,2023-02-08
992,868,50,cash,2023-02-08
993,851,28,credit_card,2023-02-08
994,946,44,credit_card,2023-02-08
995,517,30,cash,2023-02-08
996,877,5,credit_card,2023-02-08
997,722,30,credit_card,2023-02-08
998,915,29,cash,2023-02-08
999,171,49,cash,2023-02-08
1000,511,44,cash,2023-02-08
1001,326,52,cash,2023-02-08
1002,939,58,credit_card,2023-02-09
1003,144,26,credit_card,2023-02-09
1004,874,13,credit_card,2023-02-09
1005,585,37,cash,2023-02-09
1006,110,46,credit_card,2023-02-09
1007,322,40,credit_card,2023-02-09
1008,316,26,credit_card,2023-02-09
1009,220,21,credit_card,2023-02-09
1010,187,19,credit_card,2023-02-09
1011,304,56,cash,2023-02-09
1012,291,4,cash,2023-02-09
1013,175,44,cash,2023-02-09
1014,229,36,credit_card,2023-02-09
1015,414,51,credit_card,2023-02-09
1016,985,25,credit_card,2023-02-09
1017,76,50,credit_card,2023-02-09
1018,707,41,credit_card,2023-02-09
1019,821,36,credit_card,2023-02-09
1020,291,34,credit_card,2023-02-09
1021,480,47,cash,2023-02-09
1022,401,30,cash,2023-02-09
1023,225,17,cash,2023-02-09
1024,206,60,credit_card,2023-02-09
1025,146,42,cash,2023-02-09
1026,185,28,cash,2023-02-09
1027,526,8,cash,2023-02-09
1028,404,18,credit_card,2023-02-09
1029,89,20,credit_card,2023-02-09
1030,450,42,credit_card,2023-02-09
1031,509,12,credit_card,2023-02-09
1032,934,39,credit_card,2023-02-09
1033,281,14,credit_card,2023-02-09
1034,88,14,credit_card,2023-02-10
1035,125,13,credit_card,2023-02-10
1036,135,31,cash,2023-02-10
1037,909,32,cash,2023-02-10
1038,681,15,cash,2023-02-10
1039,403,7,credit_card,2023-02-10
1040,872,39,credit_card,2023-02-10
1041,899,25,cash,2023-02-10
1042,248,31,credit_card,2023-02-10
1043,897,29,credit_card,2023-02-10
1044,441,3,cash,2023-02-10
1045,134,39,credit_card,2023-02-10
1046,807,1,cash,2023-02-10
1047,451,54,credit_card,2023-02-10
1048,850,33,credit_card,2023-02-10
1049,938,57,credit_card,2023-02-10
1050,525,25,credit_card,2023-02-10
1051,19,15,cash,2023-02-10
1052,957,44,credit_card,2023-02-10
1053,803,37,cash,2023-02-10
1054,649,8,credit_card,2023-02-10
1055,463,14,cash,2023-02-10
1056,759,33,credit_card,2023-02-10
1057,377,9,cash,2023-02-10
1058,737,53,credit_card,2023-02-10
1059,833,32,cash,2023-02-11
1060,728,30,credit_card,2023-02-11
1061,64,4,credit_card,2023-02-11
1062,324,44,credit_card,2023-02-11
1063,4,47,credit_card,2023-02-11
1064,185,23,credit_card,2023-02-11
1065,693,11,credit_card,2023-02-11
1066,575,21,cash,2023-02-11
1067,315,30,cash,2023-02-11
1068,427,49,cash,2023-02-11
1069,594,26,cash,2023-02-11
1070,323,12,credit_card,2023-02-11
1071,887,1,credit_card,2023-02-11
1072,934,59,cash,2023-02-11
1073,509,22,credit_card,2023-02-11
1074,432,59,credit_card,2023-02-11
1075,783,8,credit_card,2023-02-11
1076,102,28,cash,2023-02-11
1077,859,9,cash,2023-02-11
1078,393,28,cash,2023-02-11
1079,754,3,cash,2023-02-11
1080,40,60,cash,2023-02-11
1081,195,28,cash,2023-02-11
1082,520,57,credit_card,2023-02-11
1083,623,11,credit_card,2023-02-11
1084,384,34,cash,2023-02-11
1085,177,2,credit_card,2023-02-12
1086,318,59,credit_card,2023-02-12
1087,113,8,credit_card,2023-02-12
1088,50,48,cash,2023-02-12
1089,675,36,cash,2023-02-12
1090,221,15,credit_card,2023-02-12
1091,23,28,cash,2023-02-12
1092,257,32,cash,2023-02-12
1093,414,39,credit_card,2023-02-12
1094,24,5,credit_card,2023-02-12
1095,838,9,credit_card,2023-02-12
1096,479,53,credit_card,2023-02-12
1097,524,39,credit_card,2023-02-12
1098,61,36,cash,2023-02-12
1099,60,37,credit_card,2023-02-12
1100,457,48,cash,2023-02-12
1101,457,11,cash,2023-02-12
1102,880,39,cash,2023-02-12
1103,137,59,cash,2023-02-12
1104,180,33,credit_card,2023-02-12
1105,798,5,credit_card,2023-02-12
1106,548,12,credit_card,2023-02-12
1107,9,55,cash,2023-02-12
1108,512,25,credit_card,2023-02-12
1109,765,41,cash,2023-02-12
1110,195,32,cash,2023-02-12
1111,145,52,cash,2023-02-12
1112,214,6,credit_card,2023-02-12
1113,496,38,credit_card,2023-02-12
1114,484,28,cash,2023-02-12
1115,623,35,credit_card,2023-02-12
1116,899,5,credit_card,2023-02-12
1117,747,11,credit_card,2023-02-12
1118,693,51,cash,2023-02-12
1119,532,40,credit_card,2023-02-12
1120,315,12,cash,2023-02-12
1121,227,51,credit_card,2023-02-12
1122,58,49,credit_card,2023-02-12
1123,198,10,cash,2023-02-12
1124,445,50,credit_card,2023-02-12
1125,162,41,cash,2023-02-12
1126,766,49,cash,2023-02-12
1127,639,8,credit_card,2023-02-12
1128,454,24,credit_card,2023-02-12
1129,817,20,cash,2023-02-12
1130,271,29,credit_card,2023-02-12
1131,738,35,credit_card,2023-02-12
1132,959,60,credit_card,2023-02-12
1133,302,58,credit_card,2023-02-12
1134,71,28,cash,2023-02-13
1135,362,59,cash,2023-02-13
1136,215,59,cash,2023-02-13
1137,234,8,cash,2023-02-13
1138,486,14,cash,2023-02-13
1139,625,56,credit_card,2023-02-13
1140,58,15,cash,2023-02-13
1141,240,13,credit_card,2023-02-13
1142,371,33,cash,2023-02-13
1143,205,34,credit_card,2023-02-13
1144,22,18,cash,2023-02-13
1145,710,46,cash,2023-02-13
1146,369,19,cash,2023-02-13
1147,906,5,credit_card,2023-02-13
1148,775,24,credit_card,2023-02-13
1149,744,58,cash,2023-02-13
1150,499,51,credit_card,2023-02-13
1151,846,46,credit_card,2023-02-13
1152,796,8,cash,2023-02-13
1153,49,2,credit_card,2023-02-13
1154,866,19,cash,2023-02-13
1155,699,3,credit_card,2023-02-13
1156,566,38,cash,2023-02-13
1157,337,24,credit_card,2023-02-13
1158,555,14,credit_card,2023-02-13
1159,253,41,cash,2023-02-13
1160,770,50,cash,2023-02-13
1161,87,38,credit_card,2023-02-13
1162,687,44,credit_card,2023-02-13
1163,936,26,cash,2023-02-13
1164,201,56,credit_card,2023-02-13
1165,491,19,credit_card,2023-02-13
1166,365,40,cash,2023-02-13
1167,524,59,cash,2023-02-13
1168,16,3,cash,2023-02-13
1169,872,48,cash,2023-02-13
1170,994,51,cash,2023-02-13
1171,205,59,credit_card,2023-02-13
1172,391,27,credit_card,2023-02-13
1173,275,46,credit_card,2023-02-13
1174,560,12,credit_card,2023-02-13
1175,434,52,credit_card,2023-02-14
1176,44,52,credit_card,2023-02-14
1177,506,18,credit_card,2023-02-14
1178,909,57,credit_card,2023-02-14
1179,174,48,credit_card,2023-02-14
1180,441,40,cash,2023-02-14
1181,474,37,cash,2023-02-14
1182,958,58,credit_card,2023-02-15
1183,989,37,cash,2023-02-15
1184,261,60,cash,2023-02-15
1185,952,24,credit_card,2023-02-15
1186,410,17,cash,2023-02-15
1187,7,59,cash,2023-02-15
1188,644,51,credit_card,2023-02-15
1189,16,55,credit_card,2023-02-15
1190,135,25,credit_card,2023-02-15
1191,95,29,credit_card,2023-02-15
1192,753,23,cash,2023-02-15
1193,291,23,credit_card,2023-02-15
1194,311,37,cash,2023-02-15
1195,2,27,credit_card,2023-02-15
1196,596,57,credit_card,2023-02-15
1197,272,3,cash,2023-02-15
1198,720,19,cash,2023-02-15
1199,298,58,credit_card,2023-02-15
1200,718,44,credit_card,2023-02-15
1201,749,27,cash,2023-02-15
1202,983,32,cash,2023-02-15
1203,915,35,credit_card,2023-02-15
1204,724,50,credit_card,2023-02-15
1205,58,21,cash,2023-02-15
1206,634,10,credit_card,2023-02-15
1207,197,23,credit_card,2023-02-15
1208,878,16,cash,2023-02-15
1209,635,18,credit_card,2023-02-15
1210,148,24,credit_card,2023-02-15
1211,986,33,credit_card,2023-02-15
1212,127,33,credit_card,2023-02-15
1213,395,5,credit_card,2023-02-15
1214,770,28,credit_card,2023-02-15
1215,791,17,credit_card,2023-02-15
1216,474,9,credit_card,2023-02-15
1217,570,39,cash,2023-02-15
1218,200,57,credit_card,2023-02-15
1219,517,46,cash,2023-02-15
1220,685,55,credit_card,2023-02-15
1221,614,34,cash,2023-02-15
1222,269,21,credit_card,2023-02-15
1223,441,59,cash,2023-02-15
1224,744,22,cash,2023-02-15
1225,468,37,credit_card,2023-02-15
1226,341,56,cash,2023-02-15
1227,345,14,credit_card,2023-02-15
1228,619,21,cash,2023-02-15
1229,284,7,cash,2023-02-16
1230,780,58,cash,2023-02-16
1231,569,6,cash,2023-02-16
1232,999,20,cash,2023-02-16
1233,434,44,credit_card,2023-02-16
1234,187,55,cash,2023-02-16
1235,987,15,cash,2023-02-16
1236,52,21,cash,2023-02-16
1237,257,12,cash,2023-02-16
1238,725,41,cash,2023-02-16
1239,195,13,credit_card,2023-02-16
1240,581,43,credit_card,2023-02-16
1241,546,27,credit_card,2023-02-16
1242,502,41,credit_card,2023-02-16
1243,698,6,credit_card,2023-02-16
1244,856,50,credit_card,2023-02-16
1245,867,23,credit_card,2023-02-16
1246,888,27,cash,2023-02-16
1247,595,55,credit_card,2023-02-16
1248,894,44,cash,2023-02-16
1249,975,21,cash,2023-02-16
1250,533,53,credit_card,2023-02-16
1251,975,13,credit_card,2023-02-16
1252,690,29,credit_card,2023-02-16
1253,251,16,cash,2023-02-16
1254,752,9,cash,2023-02-16
1255,380,1,cash,2023-02-16
1256,498,4,cash,2023-02-16
1257,916,32,credit_card,2023-02-16
1258,220,12,credit_card,2023-02-16
1259,974,1,credit_card,2023-02-16
1260,950,3,cash,2023-02-16
1261,28,3,credit_card,2023-02-16
1262,991,32,credit_card,2023-02-16
1263,767,12,credit_card,2023-02-16
1264,777,6,credit_card,2023-02-16
1265,22,51,cash,2023-02-16
1266,422,22,cash,2023-02-16
1267,781,35,cash,2023-02-16
1268,433,35,credit_card,2023-02-16
1269,503,41,credit_card,2023-02-16
1270,564,51,cash,2023-02-16
1271,301,8,credit_card,2023-02-16
1272,440,41,credit_card,2023-02-16
1273,569,2,cash,2023-02-16
1274,450,43,credit_card,2023-02-16
1275,49,46,credit_card,2023-02-16
1276,465,24,credit_card,2023-02-17
1277,648,20,credit_card,2023-02-17
1278,699,48,cash,2023-02-17
1279,520,56,cash,2023-02-17
1280,476,20,cash,2023-02-17
1281,247,60,credit_card,2023-02-17
1282,52,23,credit_card,2023-02-17
1283,573,30,credit_card,2023-02-17
1284,102,6,credit_card,2023-02-17
1285,979,52,credit_card,2023-02-17
1286,13,15,credit_card,2023-02-17
1287,824,26,cash,2023-02-17
1288,843,1,credit_card,2023-02-17
1289,439,51,cash,2023-02-18
1290,708,30,credit_card,2023-02-18
1291,708,35,credit_card,2023-02-18
1292,207,39,cash,2023-02-18
1293,346,52,credit_card,2023-02-18
1294,555,43,credit_card,2023-02-18
1295,977,48,credit_card,2023-02-18
1296,353,22,cash,2023-02-18
1297,751,33,cash,2023-02-18
1298,11,54,credit_card,2023-02-18
1299,749,59,cash,2023-02-18
1300,203,55,credit_card,2023-02-18
1301,331,37,credit_card,2023-02-18
1302,499,17,cash,2023-02-18
1303,238,19,cash,2023-02-18
1304,241,46,credit_card,2023-02-18
1305,121,56,credit_card,2023-02-18
1306,40,22,cash,2023-02-18
1307,59,55,cash,2023-02-18
1308,974,21,cash,2023-02-18
1309,841,27,cash,2023-02-18
1310,816,27,cash,2023-02-18
1311,840,39,credit_card,2023-02-18
1312,966,41,credit_card,2023-02-18
1313,299,39,cash,2023-02-18
1314,431,42,credit_card,2023-02-18
1315,356,55,credit_card,2023-02-18
1316,605,35,cash,2023-02-18
1317,244,1,credit_card,2023-02-18
1318,717,23,credit_card,2023-02-18
1319,267,8,credit_card,2023-02-18
1320,161,22,cash,2023-02-18
1321,112,48,credit_card,2023-02-18
1322,187,2,cash,2023-02-18
1323,129,28,cash,2023-02-18
1324,413,57,cash,2023-02-18
1325,905,51,credit_card,2023-02-18
1326,189,37,credit_card,2023-02-19
1327,603,1,cash,2023-02-19
1328,894,43,credit_card,2023-02-19
1329,848,12,cash,2023-02-19
1330,97,53,credit_card,2023-02-19
1331,527,54,cash,2023-02-19
1332,634,25,cash,2023-02-19
1333,987,49,cash,2023-02-19
1334,52,8,credit_card,2023-02-19
1335,751,52,credit_card,2023-02-19
1336,186,36,credit_card,2023-02-19
1337,209,16,cash,2023-02-19
1338,480,52,credit_card,2023-02-19
1339,579,60,cash,2023-02-19
1340,151,11,credit_card,2023-02-19
1341,763,16,cash,2023-02-19
1342,7,54,cash,2023-02-19
1343,487,35,cash,2023-02-19
1344,826,16,credit_card,2023-02-20
1345,492,59,credit_card,2023-02-20
1346,836,37,credit_card,2023-02-20
1347,582,54,credit_card,2023-02-20
1348,596,46,cash,2023-02-20
1349,11,49,cash,2023-02-20
1350,566,14,credit_card,2023-02-20
1351,967,36,credit_card,2023-02-20
1352,748,41,credit_card,2023-02-20
1353,127,15,credit_card,2023-02-20
1354,949,26,credit_card,2023-02-20
1355,94,60,credit_card,2023-02-20
1356,705,24,credit_card,2023-02-20
1357,749,35,cash,2023-02-20
1358,74,32,cash,2023-02-20
1359,572,60,cash,2023-02-20
1360,348,17,cash,2023-02-20
1361,703,59,credit_card,2023-02-20
1362,999,18,cash,2023-02-20
1363,43,31,cash,2023-02-20
1364,484,48,credit_card,2023-02-20
1365,389,54,credit_card,2023-02-20
1366,341,57,cash,2023-02-20
1367,421,38,credit_card,2023-02-20
1368,237,21,cash,2023-02-20
1369,434,33,cash,2023-02-21
1370,882,48,cash,2023-02-21
1371,938,12,cash,2023-02-21
1372,583,28,cash,2023-02-21
1373,970,55,cash,2023-02-21
1374,338,27,credit_card,2023-02-22
1375,346,18,cash,2023-02-22
1376,179,10,credit_card,2023-02-22
1377,319,45,credit_card,2023-02-22
1378,151,12,credit_card,2023-02-22
1379,71,59,cash,2023-02-22
1380,15,42,credit_card,2023-02-22
1381,425,41,credit_card,2023-02-22
1382,624,17,credit_card,2023-02-22
1383,373,44,cash,2023-02-22
1384,615,57,credit_card,2023-02-22
1385,972,48,cash,2023-02-22
1386,608,7,cash,2023-02-22
1387,176,16,cash,2023-02-22
1388,307,14,cash,2023-02-22
1389,131,28,cash,2023-02-22
1390,575,6,cash,2023-02-22
1391,207,10,cash,2023-02-22
1392,802,40,cash,2023-02-22
1393,631,52,cash,2023-02-22
1394,982,45,credit_card,2023-02-22
1395,408,21,credit_card,2023-02-22
1396,95,44,credit_card,2023-02-22
1397,5,38,cash,2023-02-22
1398,803,5,credit_card,2023-02-22
1399,850,56,cash,2023-02-22
1400,857,6,cash,2023-02-22
1401,833,56,cash,2023-02-22
1402,424,57,cash,2023-02-22
1403,790,1,credit_card,2023-02-22
1404,869,18,credit_card,2023-02-22
1405,88,5,cash,2023-02-22
1406,981,53,credit_card,2023-02-22
1407,473,19,credit_card,2023-02-22
1408,37,42,credit_card,2023-02-22
1409,4,59,cash,2023-02-22
1410,921,25,cash,2023-02-22
1411,328,14,cash,2023-02-22
1412,277,16,cash,2023-02-22
1413,556,36,cash,2023-02-23
1414,602,24,credit_card,2023-02-23
1415,321,28,cash,2023-02-23
1416,835,32,credit_card,2023-02-23
1417,570,54,credit_card,2023-02-23
1418,400,45,credit_card,2023-02-23
1419,369,55,cash,2023-02-23
1420,941,1,credit_card,2023-02-23
1421,80,20,cash,2023-02-23
1422,156,40,cash,2023-02-23
1423,211,58,cash,2023-02-23
1424,343,1,credit_card,2023-02-23
1425,463,35,credit_card,2023-02-23
1426,287,56,cash,2023-02-23
1427,426,28,cash,2023-02-23
1428,959,39,cash,2023-02-24
1429,977,17,cash,2023-02-25
1430,749,21,cash,2023-02-25
1431,221,31,credit_card,2023-02-25
1432,125,32,credit_card,2023-02-25
1433,548,49,cash,2023-02-25
1434,904,51,cash,2023-02-25
1435,953,15,cash,2023-02-25
1436,387,31,credit_card,2023-02-25
1437,772,40,credit_card,2023-02-25
1438,955,25,cash,2023-02-25
1439,157,52,cash,2023-02-25
1440,132,43,credit_card,2023-02-25
1441,218,44,cash,2023-02-25
1442,899,19,credit_card,2023-02-25
1443,793,56,cash,2023-02-25
1444,846,32,cash,2023-02-26
1445,627,33,credit_card,2023-02-26
1446,58,28,credit_card,2023-02-26
1447,298,46,cash,2023-02-26
1448,802,32,credit_card,2023-02-26
1449,370,50,credit_card,2023-02-26
1450,693,47,credit_card,2023-02-26
1451,201,6,cash,2023-02-26
1452,239,13,credit_card,2023-02-26
1453,29,35,cash,2023-02-26
1454,449,25,cash,2023-02-26
1455,783,53,cash,2023-02-26
1456,481,46,credit_card,2023-02-26
1457,186,45,cash,2023-02-26
1458,133,21,cash,2023-02-26
1459,666,24,cash,2023-02-26
1460,826,32,credit_card,2023-02-26
1461,82,55,credit_card,2023-02-26
1462,394,31,credit_card,2023-02-26
1463,78,46,credit_card,2023-02-26
1464,477,60,credit_card,2023-02-26
1465,362,32,cash,2023-02-26
1466,364,21,credit_card,2023-02-26
1467,373,7,cash,2023-02-26
1468,966,2,credit_card,2023-02-26
1469,186,1,credit_card,2023-02-26
1470,133,36,credit_card,2023-02-26
1471,586,9,credit_card,2023-02-26
1472,59,25,credit_card,2023-02-26
1473,307,21,credit_card,2023-02-26
1474,430,2,credit_card,2023-02-26
1475,767,29,credit_card,2023-02-26
1476,672,7,cash,2023-02-26
1477,267,50,cash,2023-02-26
1478,328,32,credit_card,2023-02-26
1479,941,10,cash,2023-02-26
1480,972,5,credit_card,2023-02-26
1481,615,13,cash,2023-02-26
1482,727,26,cash,2023-02-26
1483,50,24,cash,2023-02-26
1484,830,1,cash,2023-02-26
1485,516,13,credit_card,2023-02-26
1486,244,42,cash,2023-02-26
1487,356,14,cash,2023-02-26
1488,956,46,cash,2023-02-26
1489,745,41,cash,2023-02-26
1490,915,23,credit_card,2023-02-26
1491,96,6,cash,2023-02-27
1492,903,32,cash,2023-02-27
1493,460,60,credit_card,2023-02-27
1494,486,41,cash,2023-02-27
1495,846,1,cash,2023-02-27
1496,910,7,credit_card,2023-02-27
1497,921,38,cash,2023-02-27
1498,606,37,cash,2023-02-27
1499,367,30,credit_card,2023-02-27
1500,155,2,cash,2023-02-27
1501,369,20,cash,2023-02-27
1502,685,42,credit_card,2023-02-27
1503,787,10,credit_card,2023-02-27
1504,415,3,credit_card,2023-02-27
1505,534,31,cash,2023-02-27
1506,796,39,credit_card,2023-02-27
1507,883,41,cash,2023-02-27
1508,957,60,cash,2023-02-27
1509,246,51,cash,2023-02-27
1510,399,10,cash,2023-02-27
1511,25,8,cash,2023-02-27
1512,539,24,cash,2023-02-27
1513,879,43,cash,2023-02-27
1514,122,2,credit_card,2023-02-27
1515,409,28,cash,2023-02-27
1516,215,50,credit_card,2023-02-27
1517,367,42,cash,2023-02-27
1518,877,27,cash,2023-02-27
1519,201,36,credit_card,2023-02-27
1520,483,54,cash,2023-02-27
1521,931,60,cash,2023-02-27
1522,48,36,credit_card,2023-02-27
1523,825,5,credit_card,2023-02-27
1524,807,5,credit_card,2023-02-27
1525,786,47,cash,2023-02-27
1526,772,16,credit_card,2023-02-28
1527,851,36,credit_card,2023-02-28
1528,839,59,cash,2023-02-28
1529,675,35,credit_card,2023-02-28
1530,161,42,cash,2023-02-28
1531,735,27,cash,2023-02-28
1532,650,46,cash,2023-02-28
1533,748,45,cash,2023-02-28
1534,965,59,credit_card,2023-02-28
1535,287,58,cash,2023-02-28
1536,450,20,credit_card,2023-02-28
1537,427,26,cash,2023-02-28
1538,514,15,cash,2023-02-28
1539,186,11,cash,2023-02-28
1540,44,40,credit_card,2023-02-28
1541,368,56,cash,2023-02-28
1542,560,31,cash,2023-02-28
1543,465,55,credit_card,2023-02-28
1544,406,25,credit_card,2023-02-28
1545,416,15,credit_card,2023-02-28
1546,727,22,credit_card,2023-02-28
1547,439,16,cash,2023-02-28
1548,224,9,credit_card,2023-02-28
1549,739,24,cash,2023-02-28
1550,476,52,credit_card,2023-02-28
1551,406,35,cash,2023-02-28
1552,780,6,cash,2023-02-28
1553,68,35,credit_card,2023-02-28
1554,915,33,credit_card,2023-02-28
1555,85,51,cash,2023-02-28
1556,41,26,cash,2023-02-28
1557,553,50,credit_card,2023-02-28
1558,29,40,cash,2023-02-28
1559,858,6,cash,2023-02-28
1560,324,18,cash,2023-02-28
1561,319,10,cash,2023-02-28
1562,190,32,cash,2023-02-28
1563,216,13,cash,2023-02-28
1564,670,34,cash,2023-02-28
1565,604,37,cash,2023-02-28
1566,452,40,credit_card,2023-02-28
1567,631,13,cash,2023-02-28
1568,133,31,cash,2023-02-28
1569,827,29,credit_card,2023-02-28
1570,896,17,cash,2023-02-28
1571,248,2,credit_card,2023-02-28
1572,970,19,credit_card,2023-02-28
1573,807,20,cash,2023-02-28
1574,26,18,credit_card,2023-03-01
1575,862,57,credit_card,2023-03-01
1576,504,33,cash,2023-03-01
1577,982,13,credit_card,2023-03-01
1578,82,20,cash,2023-03-01
1579,450,35,cash,2023-03-01
1580,744,9,credit_card,2023-03-01
1581,502,53,credit_card,2023-03-01
1582,940,54,credit_card,2023-03-01
1583,120,48,credit_card,2023-03-01
1584,130,58,credit_card,2023-03-02
1585,195,47,cash,2023-03-02
1586,638,20,credit_card,2023-03-02
1587,570,60,credit_card,2023-03-02
1588,50,3,credit_card,2023-03-02
1589,913,10,credit_card,2023-03-02
1590,642,27,credit_card,2023-03-02
1591,929,53,credit_card,2023-03-02
1592,402,32,credit_card,2023-03-02
1593,770,25,cash,2023-03-02
1594,897,56,credit_card,2023-03-02
1595,895,6,credit_card,2023-03-02
1596,192,6,credit_card,2023-03-02
1597,588,20,credit_card,2023-03-02
1598,257,34,cash,2023-03-02
1599,532,22,cash,2023-03-02
1600,187,33,cash,2023-03-02
1601,586,13,cash,2023-03-02
1602,872,6,cash,2023-03-02
1603,527,41,cash,2023-03-02
1604,209,56,cash,2023-03-02
1605,675,28,cash,2023-03-02
1606,281,49,cash,2023-03-02
